TotalReward,TotalStep,AvgReward
202.0,89,2.269662921348315
255.5,113,2.2610619469026547
445.5,171,2.6052631578947367
255.0,105,2.4285714285714284
357.5,155,2.306451612903226
84.5,106,0.7971698113207547
278.5,130,2.1423076923076922
206.0,88,2.340909090909091
406.0,173,2.346820809248555
152.0,79,1.9240506329113924
332.0,147,2.258503401360544
212.5,83,2.5602409638554215
409.5,162,2.5277777777777777
147.0,67,2.1940298507462686
351.0,151,2.3245033112582782
169.5,78,2.173076923076923
210.0,92,2.282608695652174
237.0,110,2.1545454545454548
320.0,143,2.237762237762238
198.0,81,2.4444444444444446
245.0,101,2.4257425742574257
185.5,83,2.2349397590361444
212.5,97,2.1907216494845363
211.5,95,2.2263157894736842
447.0,183,2.442622950819672
368.5,179,2.058659217877095
169.5,96,1.765625
76.5,108,0.7083333333333334
249.5,101,2.4702970297029703
302.0,125,2.416
227.0,85,2.6705882352941175
321.5,130,2.473076923076923
118.5,48,2.46875
372.0,150,2.48
7.5,6,1.25
212.5,119,1.7857142857142858
328.0,141,2.326241134751773
409.5,162,2.5277777777777777
210.5,86,2.447674418604651
337.5,144,2.34375
200.5,86,2.3313953488372094
250.0,95,2.6315789473684212
294.0,127,2.3149606299212597
187.5,78,2.4038461538461537
220.5,99,2.227272727272727
163.0,74,2.2027027027027026
352.5,138,2.5543478260869565
100.5,62,1.6209677419354838
23.0,10,2.3
280.0,128,2.1875
461.5,176,2.622159090909091
208.0,119,1.7478991596638656
366.0,163,2.245398773006135
369.0,151,2.443708609271523
450.5,179,2.516759776536313
143.0,61,2.3442622950819674
207.0,90,2.3
160.5,74,2.168918918918919
336.0,141,2.382978723404255
239.0,100,2.39
380.0,164,2.317073170731707
302.0,125,2.416
377.0,151,2.4966887417218544
385.0,156,2.467948717948718
384.5,175,2.197142857142857
103.5,88,1.1761363636363635
341.5,143,2.388111888111888
164.5,100,1.645
409.0,177,2.310734463276836
107.5,44,2.4431818181818183
310.0,143,2.167832167832168
127.0,56,2.267857142857143
368.0,160,2.3
34.0,21,1.619047619047619
437.0,181,2.414364640883978
84.0,42,2.0
239.5,110,2.1772727272727272
62.0,25,2.48
299.0,139,2.1510791366906474
208.0,110,1.8909090909090909
373.5,180,2.075
242.5,110,2.2045454545454546
383.5,173,2.2167630057803467
237.0,96,2.46875
254.0,103,2.466019417475728
233.0,104,2.2403846153846154
419.0,181,2.314917127071823
58.0,31,1.8709677419354838
207.0,99,2.090909090909091
364.5,149,2.446308724832215
473.0,190,2.4894736842105263
184.0,78,2.358974358974359
205.5,78,2.6346153846153846
22.5,9,2.5
366.0,147,2.489795918367347
90.0,88,1.0227272727272727
241.5,112,2.15625
308.0,137,2.2481751824817517
350.0,151,2.3178807947019866
238.0,96,2.4791666666666665
407.5,176,2.315340909090909
101.5,104,0.9759615384615384
442.0,189,2.3386243386243386
125.0,50,2.5
345.0,157,2.1974522292993632
153.5,71,2.1619718309859155
367.0,154,2.383116883116883
248.0,100,2.48
414.5,179,2.315642458100559
337.0,150,2.2466666666666666
345.5,160,2.159375
218.0,101,2.1584158415841586
257.0,127,2.0236220472440944
143.5,69,2.079710144927536
437.0,179,2.441340782122905
66.5,32,2.078125
435.5,187,2.328877005347594
332.0,151,2.198675496688742
478.5,190,2.518421052631579
3.5,5,0.7
310.5,124,2.504032258064516
89.0,34,2.6176470588235294
91.5,55,1.6636363636363636
134.5,53,2.5377358490566038
188.0,79,2.3797468354430378
116.0,41,2.8292682926829267
203.5,83,2.4518072289156625
229.0,107,2.1401869158878504
160.0,120,1.3333333333333333
213.0,93,2.2903225806451615
319.5,126,2.5357142857142856
196.0,84,2.3333333333333335
304.0,129,2.356589147286822
84.0,33,2.5454545454545454
57.5,88,0.6534090909090909
136.0,117,1.1623931623931625
415.0,171,2.426900584795322
149.0,71,2.0985915492957745
393.0,156,2.519230769230769
138.5,73,1.8972602739726028
295.5,132,2.2386363636363638
170.5,78,2.1858974358974357
152.5,98,1.5561224489795917
119.5,66,1.8106060606060606
332.5,141,2.358156028368794
171.5,116,1.478448275862069
449.0,183,2.453551912568306
320.5,135,2.3740740740740742
400.0,161,2.484472049689441
334.5,138,2.4239130434782608
415.5,172,2.4156976744186047
130.0,62,2.096774193548387
208.0,90,2.311111111111111
318.0,150,2.12
412.5,177,2.330508474576271
228.5,88,2.596590909090909
305.0,142,2.147887323943662
67.5,34,1.9852941176470589
291.0,123,2.3658536585365852
331.0,147,2.251700680272109
419.5,173,2.4248554913294798
51.0,91,0.5604395604395604
197.0,115,1.7130434782608697
436.5,178,2.452247191011236
105.5,49,2.1530612244897958
307.0,137,2.240875912408759
204.0,93,2.193548387096774
186.0,93,2.0
240.5,103,2.3349514563106797
187.5,105,1.7857142857142858
66.5,61,1.0901639344262295
436.0,177,2.463276836158192
212.0,91,2.32967032967033
195.5,85,2.3
206.5,87,2.3735632183908044
298.0,126,2.365079365079365
107.5,89,1.2078651685393258
337.0,150,2.2466666666666666
249.0,102,2.4411764705882355
401.5,182,2.206043956043956
212.5,92,2.3097826086956523
249.5,101,2.4702970297029703
186.0,84,2.2142857142857144
385.5,150,2.57
72.5,33,2.196969696969697
214.5,96,2.234375
214.5,96,2.234375
228.0,94,2.425531914893617
80.5,35,2.3
162.5,71,2.288732394366197
176.5,92,1.9184782608695652
406.5,156,2.605769230769231
403.0,156,2.5833333333333335
406.0,173,2.346820809248555
217.0,101,2.1485148514851486
233.0,97,2.402061855670103
237.5,113,2.101769911504425
388.0,155,2.503225806451613
332.5,143,2.325174825174825
400.0,159,2.5157232704402515
244.5,120,2.0375
421.0,176,2.3920454545454546
231.5,94,2.4627659574468086
314.5,125,2.516
93.0,33,2.8181818181818183
394.0,176,2.2386363636363638
365.5,146,2.5034246575342465
355.0,143,2.4825174825174825
60.0,30,2.0
413.5,170,2.4323529411764704
131.5,72,1.8263888888888888
417.0,175,2.382857142857143
286.5,123,2.3292682926829267
280.0,144,1.9444444444444444
164.5,75,2.1933333333333334
450.5,172,2.619186046511628
260.5,107,2.4345794392523366
349.5,159,2.19811320754717
183.5,77,2.383116883116883
212.0,91,2.32967032967033
128.0,56,2.2857142857142856
84.5,43,1.9651162790697674
335.5,147,2.2823129251700682
201.5,77,2.616883116883117
174.0,87,2.0
392.0,163,2.4049079754601226
121.0,62,1.9516129032258065
257.5,90,2.861111111111111
354.0,150,2.36
437.0,177,2.468926553672316
241.5,103,2.3446601941747574
394.5,159,2.481132075471698
145.0,81,1.7901234567901234
259.5,148,1.7533783783783783
247.0,98,2.520408163265306
419.5,173,2.4248554913294798
407.5,156,2.6121794871794872
398.5,174,2.2902298850574714
109.5,55,1.990909090909091
316.5,138,2.2934782608695654
199.5,116,1.7198275862068966
414.0,169,2.4497041420118344
111.5,61,1.8278688524590163
186.0,75,2.48
187.5,121,1.5495867768595042
345.0,137,2.5182481751824817
298.0,110,2.709090909090909
340.0,158,2.151898734177215
46.0,20,2.3
384.0,156,2.4615384615384617
86.0,37,2.324324324324324
445.5,180,2.475
219.0,114,1.9210526315789473
279.0,108,2.5833333333333335
236.0,101,2.3366336633663365
364.0,143,2.5454545454545454
111.0,51,2.176470588235294
338.0,136,2.485294117647059
186.0,84,2.2142857142857144
41.5,88,0.4715909090909091
126.0,52,2.423076923076923
75.5,32,2.359375
412.5,177,2.330508474576271
387.0,153,2.5294117647058822
435.5,176,2.4744318181818183
95.0,55,1.7272727272727273
188.5,87,2.1666666666666665
213.5,85,2.511764705882353
188.5,121,1.5578512396694215
379.0,164,2.3109756097560976
397.5,174,2.2844827586206895
113.5,47,2.4148936170212765
77.0,37,2.081081081081081
452.0,182,2.4835164835164836
117.0,61,1.9180327868852458
381.0,168,2.267857142857143
366.0,147,2.489795918367347
220.0,96,2.2916666666666665
193.0,89,2.168539325842697
206.0,88,2.340909090909091
217.5,84,2.5892857142857144
211.0,87,2.425287356321839
393.5,175,2.2485714285714287
65.0,34,1.911764705882353
221.5,101,2.1930693069306932
105.0,93,1.1290322580645162
361.0,155,2.329032258064516
67.0,89,0.7528089887640449
89.5,44,2.034090909090909
433.5,183,2.3688524590163933
236.0,94,2.5106382978723403
396.0,153,2.588235294117647
422.0,169,2.497041420118343
206.0,88,2.340909090909091
162.0,99,1.6363636363636365
301.0,132,2.2803030303030303
315.5,136,2.3198529411764706
154.0,63,2.4444444444444446
363.5,151,2.4072847682119205
78.5,47,1.6702127659574468
365.0,145,2.5172413793103448
434.5,176,2.46875
451.0,191,2.3612565445026177
216.0,90,2.4
385.0,167,2.305389221556886
9.5,8,1.1875
216.0,90,2.4
379.5,156,2.4326923076923075
287.0,142,2.0211267605633805
161.0,70,2.3
75.5,61,1.2377049180327868
254.5,102,2.4950980392156863
405.0,171,2.3684210526315788
319.0,141,2.2624113475177303
473.0,181,2.613259668508287
218.5,95,2.3
367.0,147,2.496598639455782
278.5,114,2.442982456140351
378.0,142,2.6619718309859155
261.0,99,2.6363636363636362
428.0,172,2.488372093023256
60.5,31,1.9516129032258065
63.0,36,1.75
175.0,80,2.1875
386.0,169,2.2840236686390534
37.5,21,1.7857142857142858
383.0,154,2.487012987012987
202.0,78,2.58974358974359
218.0,85,2.5647058823529414
228.0,96,2.375
267.0,109,2.44954128440367
214.5,76,2.8223684210526314
380.5,163,2.334355828220859
170.5,80,2.13125
349.0,147,2.3741496598639458
119.5,59,2.0254237288135593
37.0,20,1.85
348.0,147,2.36734693877551
321.0,152,2.111842105263158
86.5,90,0.9611111111111111
341.5,152,2.2467105263157894
319.5,135,2.3666666666666667
428.5,173,2.476878612716763
114.5,47,2.4361702127659575
393.5,166,2.3704819277108435
73.0,29,2.5172413793103448
85.0,35,2.4285714285714284
147.5,86,1.7151162790697674
375.0,156,2.4038461538461537
127.0,110,1.1545454545454545
423.5,181,2.339779005524862
88.0,48,1.8333333333333333
112.5,59,1.9067796610169492
366.5,173,2.1184971098265897
66.5,41,1.6219512195121952
205.0,89,2.303370786516854
72.0,32,2.25
340.5,148,2.300675675675676
250.5,114,2.1973684210526314
241.0,102,2.3627450980392157
175.0,71,2.464788732394366
356.0,154,2.311688311688312
58.0,35,1.6571428571428573
125.5,53,2.3679245283018866
416.5,176,2.366477272727273
388.5,156,2.4903846153846154
116.5,62,1.8790322580645162
118.0,56,2.107142857142857
186.5,85,2.1941176470588237
132.0,111,1.1891891891891893
200.5,93,2.1559139784946235
200.5,118,1.6991525423728813
216.5,116,1.8663793103448276
394.5,159,2.481132075471698
245.5,102,2.406862745098039
277.0,129,2.147286821705426
70.0,32,2.1875
336.5,151,2.228476821192053
241.5,96,2.515625
370.5,156,2.375
171.0,81,2.111111111111111
194.0,89,2.1797752808988764
103.5,45,2.3
373.0,152,2.4539473684210527
67.0,42,1.5952380952380953
217.5,91,2.39010989010989
146.5,57,2.5701754385964914
460.0,191,2.4083769633507854
72.5,44,1.6477272727272727
76.0,33,2.303030303030303
183.0,78,2.3461538461538463
433.5,174,2.4913793103448274
259.5,114,2.276315789473684
459.5,190,2.418421052631579
262.5,102,2.573529411764706
145.5,93,1.564516129032258
311.0,145,2.1448275862068966
370.0,153,2.418300653594771
200.5,77,2.603896103896104
228.0,94,2.425531914893617
320.5,146,2.1952054794520546
446.0,172,2.5930232558139537
367.0,149,2.4630872483221475
422.5,168,2.5148809523809526
184.5,90,2.05
366.5,146,2.51027397260274
210.0,85,2.4705882352941178
183.5,115,1.5956521739130434
70.0,104,0.6730769230769231
370.0,142,2.6056338028169015
262.5,111,2.364864864864865
426.5,176,2.4232954545454546
298.5,156,1.9134615384615385
425.5,183,2.3251366120218577
128.5,68,1.8897058823529411
177.5,85,2.088235294117647
363.5,160,2.271875
442.5,183,2.418032786885246
118.5,93,1.2741935483870968
149.0,125,1.192
346.0,141,2.4539007092198584
430.5,168,2.5625
84.5,57,1.4824561403508771
335.0,148,2.2635135135135136
332.0,133,2.4962406015037595
376.0,167,2.251497005988024
280.0,101,2.772277227722772
328.0,132,2.484848484848485
190.5,75,2.54
418.0,170,2.458823529411765
212.5,83,2.5602409638554215
8.0,7,1.1428571428571428
485.0,187,2.593582887700535
195.5,92,2.125
363.5,160,2.271875
82.0,38,2.1578947368421053
247.0,116,2.1293103448275863
278.0,124,2.2419354838709675
312.5,139,2.2482014388489207
212.5,88,2.414772727272727
238.5,99,2.409090909090909
98.5,51,1.9313725490196079
265.5,122,2.1762295081967213
350.5,143,2.4510489510489513
450.5,181,2.4889502762430937
183.5,88,2.085227272727273
159.0,71,2.23943661971831
490.0,204,2.4019607843137254
470.0,184,2.5543478260869565
132.5,85,1.5588235294117647
293.5,117,2.5085470085470085
106.0,59,1.7966101694915255
78.0,91,0.8571428571428571
344.0,148,2.324324324324324
235.5,100,2.355
353.0,146,2.4178082191780823
80.0,34,2.3529411764705883
254.0,103,2.466019417475728
212.5,90,2.361111111111111
192.0,94,2.0425531914893615
229.0,89,2.5730337078651684
332.0,147,2.258503401360544
123.5,58,2.1293103448275863
81.5,35,2.3285714285714287
404.5,179,2.2597765363128492
189.0,81,2.3333333333333335
177.0,93,1.903225806451613
39.0,60,0.65
236.5,113,2.0929203539823007
175.5,81,2.1666666666666665
348.0,150,2.32
189.0,79,2.392405063291139
151.5,78,1.9423076923076923
305.5,123,2.483739837398374
441.5,163,2.708588957055215
167.0,64,2.609375
261.0,126,2.0714285714285716
80.5,44,1.8295454545454546
369.0,162,2.2777777777777777
199.0,90,2.2111111111111112
202.5,90,2.25
213.0,84,2.5357142857142856
384.5,157,2.449044585987261
260.0,115,2.260869565217391
394.0,156,2.5256410256410255
63.5,28,2.267857142857143
177.5,76,2.335526315789474
119.0,85,1.4
219.5,88,2.4943181818181817
159.5,74,2.1554054054054053
120.5,52,2.3173076923076925
431.0,178,2.4213483146067416
300.5,122,2.4631147540983607
374.0,152,2.460526315789474
368.0,151,2.437086092715232
227.5,95,2.3947368421052633
424.0,182,2.32967032967033
213.5,103,2.0728155339805827
483.0,183,2.639344262295082
231.5,101,2.292079207920792
384.5,146,2.6335616438356166
109.0,56,1.9464285714285714
154.5,102,1.5147058823529411
80.5,33,2.4393939393939394
142.0,68,2.088235294117647
77.0,37,2.081081081081081
168.5,74,2.277027027027027
358.5,159,2.2547169811320753
412.0,165,2.496969696969697
111.5,61,1.8278688524590163
455.5,171,2.6637426900584797
352.5,156,2.2596153846153846
451.0,191,2.3612565445026177
118.0,47,2.5106382978723403
200.5,93,2.1559139784946235
117.0,54,2.1666666666666665
26.5,38,0.6973684210526315
427.5,171,2.5
394.0,172,2.2906976744186047
256.0,98,2.6122448979591835
309.5,133,2.327067669172932
71.0,25,2.84
225.0,90,2.5
71.5,89,0.8033707865168539
472.0,188,2.5106382978723403
203.5,83,2.4518072289156625
383.5,171,2.242690058479532
216.5,89,2.432584269662921
170.5,76,2.2434210526315788
43.5,22,1.9772727272727273
452.5,185,2.445945945945946
179.0,115,1.5565217391304347
394.0,158,2.4936708860759493
256.5,99,2.590909090909091
200.0,76,2.6315789473684212
182.5,102,1.7892156862745099
386.0,160,2.4125
383.5,160,2.396875
332.5,143,2.325174825174825
455.0,188,2.4202127659574466
110.5,59,1.8728813559322033
265.5,135,1.9666666666666666
192.0,94,2.0425531914893615
424.0,171,2.47953216374269
155.0,103,1.5048543689320388
256.0,125,2.048
122.0,53,2.30188679245283
109.0,65,1.676923076923077
441.0,185,2.383783783783784
109.5,48,2.28125
424.5,172,2.4680232558139537
434.5,174,2.4971264367816093
126.0,54,2.3333333333333335
194.5,101,1.9257425742574257
158.5,88,1.8011363636363635
222.0,93,2.3870967741935485
335.5,149,2.251677852348993
383.5,162,2.367283950617284
53.5,26,2.0576923076923075
229.0,107,2.1401869158878504
147.5,79,1.8670886075949367
340.5,159,2.141509433962264
211.5,115,1.8391304347826087
421.5,175,2.4085714285714284
118.5,66,1.7954545454545454
221.5,110,2.0136363636363637
69.5,29,2.396551724137931
184.5,90,2.05
104.5,47,2.223404255319149
441.5,172,2.566860465116279
190.5,123,1.548780487804878
335.0,153,2.189542483660131
219.5,88,2.4943181818181817
355.5,142,2.5035211267605635
287.5,152,1.8914473684210527
486.5,181,2.6878453038674035
230.5,101,2.282178217821782
359.0,158,2.2721518987341773
403.5,159,2.5377358490566038
393.5,162,2.4290123456790123
374.5,153,2.447712418300654
373.0,152,2.4539473684210527
151.0,93,1.6236559139784945
411.5,175,2.3514285714285714
197.5,78,2.532051282051282
437.5,173,2.5289017341040463
218.5,95,2.3
434.0,173,2.508670520231214
135.0,59,2.288135593220339
192.5,88,2.1875
181.0,72,2.513888888888889
361.0,162,2.228395061728395
216.5,82,2.6402439024390243
102.5,106,0.9669811320754716
53.5,24,2.2291666666666665
246.0,96,2.5625
120.0,42,2.857142857142857
461.5,174,2.6522988505747125
193.0,78,2.4743589743589745
297.5,125,2.38
448.0,176,2.5454545454545454
438.0,174,2.5172413793103448
245.5,120,2.0458333333333334
375.0,165,2.272727272727273
149.0,123,1.2113821138211383
387.0,153,2.5294117647058822
214.0,86,2.488372093023256
375.5,162,2.317901234567901
65.5,50,1.31
264.5,104,2.543269230769231
248.5,99,2.51010101010101
392.0,161,2.4347826086956523
238.0,98,2.4285714285714284
277.0,111,2.4954954954954953
216.5,91,2.379120879120879
464.0,190,2.442105263157895
282.5,115,2.4565217391304346
331.5,141,2.351063829787234
277.5,123,2.2560975609756095
273.0,132,2.0681818181818183
414.0,171,2.4210526315789473
485.0,203,2.3891625615763545
104.0,53,1.9622641509433962
262.5,102,2.573529411764706
196.0,84,2.3333333333333335
425.5,176,2.4176136363636362
67.0,42,1.5952380952380953
417.5,169,2.470414201183432
126.5,73,1.7328767123287672
365.0,152,2.401315789473684
97.0,50,1.94
525.5,187,2.8101604278074865
144.5,136,1.0625
305.0,140,2.1785714285714284
165.5,77,2.1493506493506493
163.5,93,1.7580645161290323
128.0,58,2.206896551724138
425.0,175,2.4285714285714284
172.0,74,2.324324324324324
278.5,125,2.228
211.5,106,1.9952830188679245
319.5,126,2.5357142857142856
187.5,76,2.4671052631578947
228.0,103,2.2135922330097086
256.5,99,2.590909090909091
243.5,118,2.0635593220338984
200.5,86,2.3313953488372094
410.5,171,2.4005847953216373
68.0,33,2.0606060606060606
187.0,86,2.1744186046511627
167.0,73,2.287671232876712
155.0,76,2.039473684210526
204.0,120,1.7
347.0,163,2.128834355828221
196.0,82,2.3902439024390243
300.5,124,2.4233870967741935
153.0,63,2.4285714285714284
422.5,168,2.5148809523809526
103.5,61,1.6967213114754098
98.5,35,2.8142857142857145
193.0,89,2.168539325842697
78.5,31,2.532258064516129
373.0,150,2.486666666666667
220.0,89,2.4719101123595504
369.5,159,2.3238993710691824
211.5,90,2.35
133.0,104,1.2788461538461537
31.5,16,1.96875
128.0,67,1.9104477611940298
185.5,81,2.2901234567901234
118.0,63,1.873015873015873
366.5,148,2.4763513513513513
282.0,139,2.028776978417266
430.0,167,2.5748502994011977
223.5,94,2.377659574468085
372.5,151,2.466887417218543
377.0,151,2.4966887417218544
347.5,149,2.3322147651006713
289.5,111,2.608108108108108
379.5,156,2.4326923076923075
353.0,148,2.385135135135135
364.5,142,2.566901408450704
50.5,54,0.9351851851851852
196.0,77,2.5454545454545454
135.5,53,2.556603773584906
300.5,160,1.878125
230.5,101,2.282178217821782
385.0,172,2.238372093023256
250.0,102,2.450980392156863
326.5,156,2.092948717948718
148.0,69,2.1449275362318843
252.5,98,2.576530612244898
211.5,88,2.403409090909091
415.5,172,2.4156976744186047
172.5,91,1.8956043956043955
260.0,131,1.984732824427481
38.5,14,2.75
145.5,62,2.346774193548387
453.5,176,2.5767045454545454
315.5,145,2.1758620689655173
72.5,33,2.196969696969697
154.5,82,1.8841463414634145
133.5,51,2.6176470588235294
266.5,128,2.08203125
140.0,73,1.917808219178082
368.0,167,2.2035928143712575
364.0,143,2.5454545454545454
420.0,183,2.2950819672131146
358.0,140,2.557142857142857
396.5,163,2.432515337423313
239.0,98,2.438775510204082
323.0,142,2.2746478873239435
358.0,174,2.057471264367816
380.5,176,2.1619318181818183
177.0,75,2.36
364.5,144,2.53125
362.5,149,2.4328859060402683
363.5,178,2.042134831460674
235.0,146,1.6095890410958904
396.5,161,2.4627329192546585
171.5,82,2.091463414634146
353.5,140,2.525
164.0,65,2.523076923076923
207.5,91,2.28021978021978
170.5,71,2.4014084507042255
356.0,145,2.4551724137931035
160.0,68,2.3529411764705883
381.0,159,2.3962264150943398
176.5,74,2.385135135135135
216.5,91,2.379120879120879
74.5,48,1.5520833333333333
28.0,11,2.5454545454545454
460.0,191,2.4083769633507854
285.0,127,2.2440944881889764
183.5,106,1.7311320754716981
305.0,151,2.019867549668874
211.0,89,2.3707865168539324
252.0,106,2.3773584905660377
195.0,82,2.3780487804878048
82.5,30,2.75
415.5,174,2.3879310344827585
439.0,174,2.5229885057471266
458.5,188,2.4388297872340425
487.5,183,2.6639344262295084
195.0,84,2.3214285714285716
358.5,150,2.39
155.5,76,2.0460526315789473
172.5,91,1.8956043956043955
71.5,33,2.1666666666666665
358.5,139,2.579136690647482
217.0,90,2.411111111111111
154.5,84,1.8392857142857142
173.0,67,2.582089552238806
208.0,92,2.260869565217391
93.0,33,2.8181818181818183
216.0,95,2.2736842105263158
163.5,66,2.477272727272727
278.5,107,2.602803738317757
221.5,117,1.893162393162393
376.5,157,2.3980891719745223
120.0,60,2.0
233.0,95,2.4526315789473685
422.5,170,2.485294117647059
422.5,179,2.3603351955307263
253.0,90,2.811111111111111
438.0,165,2.6545454545454548
39.0,76,0.5131578947368421
303.0,138,2.1956521739130435
228.5,115,1.9869565217391305
482.5,189,2.552910052910053
193.5,117,1.6538461538461537
306.0,129,2.372093023255814
96.0,102,0.9411764705882353
395.0,158,2.5
327.5,158,2.0727848101265822
347.5,146,2.3801369863013697
21.5,7,3.0714285714285716
217.5,84,2.5892857142857144
64.5,107,0.602803738317757
397.0,155,2.5612903225806454
396.0,162,2.4444444444444446
467.5,186,2.513440860215054
312.0,138,2.260869565217391
377.5,150,2.5166666666666666
162.0,72,2.25
448.0,183,2.448087431693989
211.0,89,2.3707865168539324
310.0,116,2.6724137931034484
114.0,102,1.1176470588235294
251.0,104,2.4134615384615383
214.5,121,1.7727272727272727
372.5,151,2.466887417218543
200.0,103,1.941747572815534
418.0,170,2.458823529411765
51.0,44,1.1590909090909092
215.0,88,2.4431818181818183
344.0,139,2.4748201438848922
290.5,111,2.6171171171171173
424.5,179,2.3715083798882683
127.5,57,2.236842105263158
266.5,119,2.2394957983193278
97.0,41,2.3658536585365852
219.5,131,1.6755725190839694
175.5,106,1.6556603773584906
437.0,172,2.5406976744186047
132.0,55,2.4
203.0,100,2.03
266.0,127,2.094488188976378
449.0,178,2.5224719101123596
233.0,104,2.2403846153846154
408.5,160,2.553125
58.5,97,0.6030927835051546
269.0,115,2.3391304347826085
329.0,127,2.590551181102362
377.0,151,2.4966887417218544
369.5,145,2.5482758620689654
402.0,154,2.6103896103896105
323.0,140,2.307142857142857
417.0,177,2.3559322033898304
161.0,79,2.037974683544304
335.0,130,2.576923076923077
424.0,173,2.4508670520231215
423.0,178,2.3764044943820224
409.0,152,2.6907894736842106
392.5,164,2.393292682926829
73.5,30,2.45
279.0,106,2.6320754716981134
401.0,154,2.603896103896104
421.5,177,2.3813559322033897
191.0,76,2.513157894736842
216.5,98,2.2091836734693877
61.5,85,0.7235294117647059
443.5,167,2.655688622754491
347.0,152,2.2828947368421053
264.0,159,1.6603773584905661
227.0,94,2.4148936170212765
227.0,103,2.203883495145631
69.0,30,2.3
347.5,146,2.3801369863013697
127.0,56,2.267857142857143
200.5,102,1.9656862745098038
126.5,53,2.3867924528301887
289.0,135,2.140740740740741
156.5,70,2.2357142857142858
211.0,87,2.425287356321839
23.0,10,2.3
110.0,49,2.2448979591836733
132.0,71,1.8591549295774648
380.5,167,2.2784431137724552
126.0,54,2.3333333333333335
335.5,149,2.251677852348993
32.0,35,0.9142857142857143
68.0,35,1.9428571428571428
484.5,186,2.6048387096774195
352.0,160,2.2
149.0,71,2.0985915492957745
193.5,90,2.15
55.5,39,1.4230769230769231
171.5,73,2.3493150684931505
140.5,65,2.1615384615384614
423.0,160,2.64375
121.0,51,2.372549019607843
199.5,82,2.432926829268293
231.0,118,1.9576271186440677
413.0,183,2.2568306010928962
207.5,98,2.11734693877551
216.5,118,1.8347457627118644
203.5,90,2.261111111111111
262.5,102,2.573529411764706
51.5,94,0.5478723404255319
201.5,88,2.289772727272727
308.5,131,2.354961832061069
331.0,156,2.121794871794872
207.5,89,2.331460674157303
111.5,106,1.0518867924528301
124.5,60,2.075
188.5,89,2.1179775280898876
141.0,64,2.203125
224.0,95,2.357894736842105
362.5,158,2.2943037974683542
211.5,90,2.35
275.0,127,2.1653543307086616
58.0,31,1.8709677419354838
428.0,172,2.488372093023256
300.0,123,2.4390243902439024
409.0,186,2.1989247311827955
202.5,79,2.5632911392405062
22.5,9,2.5
354.5,147,2.4115646258503403
156.0,103,1.5145631067961165
218.0,94,2.3191489361702127
197.5,105,1.880952380952381
66.0,42,1.5714285714285714
221.5,92,2.407608695652174
119.5,86,1.3895348837209303
398.5,176,2.2642045454545454
223.0,113,1.9734513274336283
245.5,104,2.360576923076923
226.5,100,2.265
424.0,173,2.4508670520231215
188.0,79,2.3797468354430378
447.5,182,2.458791208791209
244.5,109,2.243119266055046
421.5,175,2.4085714285714284
269.0,104,2.5865384615384617
215.0,102,2.107843137254902
42.5,31,1.3709677419354838
104.0,46,2.260869565217391
181.0,90,2.011111111111111
239.5,101,2.371287128712871
369.0,153,2.411764705882353
435.5,176,2.4744318181818183
353.0,146,2.4178082191780823
364.0,175,2.08
293.0,116,2.5258620689655173
220.5,108,2.0416666666666665
281.5,104,2.706730769230769
249.5,101,2.4702970297029703
370.5,156,2.375
415.5,174,2.3879310344827585
76.0,60,1.2666666666666666
145.5,71,2.0492957746478875
156.5,70,2.2357142857142858
163.5,78,2.0961538461538463
250.0,95,2.6315789473684212
243.5,100,2.435
193.5,115,1.682608695652174
349.0,158,2.2088607594936707
177.5,76,2.335526315789474
385.0,158,2.4367088607594938
364.5,151,2.4139072847682117
484.0,192,2.5208333333333335
52.5,22,2.3863636363636362
95.0,46,2.0652173913043477
381.5,151,2.5264900662251657
503.0,194,2.5927835051546393
395.0,149,2.651006711409396
365.0,145,2.5172413793103448
181.5,80,2.26875
74.5,41,1.8170731707317074
434.0,182,2.3846153846153846
365.0,145,2.5172413793103448
393.0,156,2.519230769230769
372.5,158,2.357594936708861
140.5,63,2.2301587301587302
209.5,86,2.436046511627907
123.0,66,1.8636363636363635
263.0,103,2.5533980582524274
164.5,75,2.1933333333333334
399.0,157,2.5414012738853504
206.5,96,2.1510416666666665
356.0,163,2.184049079754601
83.0,40,2.075
270.0,126,2.142857142857143
128.0,54,2.3703703703703702
408.0,168,2.4285714285714284
288.0,133,2.1654135338345863
380.5,158,2.4082278481012658
229.5,126,1.8214285714285714
300.0,137,2.18978102189781
135.0,63,2.142857142857143
51.0,28,1.8214285714285714
438.0,172,2.546511627906977
107.0,68,1.5735294117647058
454.5,180,2.525
312.0,120,2.6
201.0,85,2.364705882352941
334.5,147,2.2755102040816326
418.5,171,2.4473684210526314
489.5,192,2.5494791666666665
374.5,137,2.7335766423357666
379.0,155,2.445161290322581
206.0,88,2.340909090909091
441.5,172,2.566860465116279
402.0,165,2.4363636363636365
450.5,181,2.4889502762430937
315.0,144,2.1875
334.5,138,2.4239130434782608
255.5,97,2.634020618556701
401.5,155,2.5903225806451613
67.0,26,2.576923076923077
128.0,85,1.5058823529411764
371.0,146,2.541095890410959
457.0,190,2.405263157894737
117.0,63,1.8571428571428572
346.0,150,2.3066666666666666
400.5,171,2.3421052631578947
435.0,177,2.457627118644068
169.5,76,2.2302631578947367
375.5,153,2.454248366013072
496.5,190,2.613157894736842
